Age,Gender,Education Level,Job Title,Years of Experience,Salary
3.475752423197061,1.0,3.0,145.0,1.6469501192553933,1.5141217192138148
-0.478893442382587,0.0,2.0,34.0,-0.515651078006135,-0.19781382786599191
-0.21525038467727714,1.0,0.0,89.0,-0.18294320150436139,0.08750876331397588
-0.21525038467727714,1.0,2.0,104.0,-0.3492971397552482,-0.4831364190459597
0.3120357307333426,0.0,3.0,94.0,0.6488264897500726,1.038584067247202
-1.2698226154985166,0.0,1.0,95.0,-1.3474207692605689,-1.7195343141591535
2.1575371346705117,0.0,0.0,131.0,2.8114276870116006,1.1751014163737772
-0.8743580289405518,0.0,0.0,89.0,-0.6820050162570218,0.6581539456739115
-0.610714971235242,1.0,0.0,33.0,-0.6820050162570218,-0.6733514798326049
2.4211801923758216,1.0,3.0,145.0,2.9777816252624874,1.3425857773964183
1.762072548112547,1.0,2.0,131.0,2.8114276870116006,1.2070955895980908
-0.0834288558246222,1.0,3.0,96.0,0.316118613248299,0.753261476067234
-0.21525038467727714,1.0,2.0,131.0,-0.016589263253474595,0.13228538862315214
1.498429490407237,0.0,3.0,14.0,1.8133040575062802,1.4760787070564858
0.5756787884386525,0.0,0.0,104.0,0.316118613248299,-0.10270629747266932
-0.7425365000878968,0.0,2.0,143.0,-0.515651078006135,-0.8635665406192501
-1.1380010866458616,1.0,0.0,89.0,-1.1810668310096821,-1.0537816014058954
1.1029649038492721,1.0,2.0,89.0,0.9815343662518462,1.228799128033847
-0.0834288558246222,1.0,2.0,14.0,0.316118613248299,1.5141217192138148
-0.7425365000878968,0.0,0.0,79.0,-0.8483589545079085,-1.0537816014058954
1.893894076965202,0.0,2.0,23.0,1.979657995757167,1.228799128033847
0.5756787884386525,1.0,0.0,34.0,0.4824725514991858,0.3930321939494854
-0.0834288558246222,0.0,2.0,82.0,0.1497646749974122,0.37283135449394367
-0.478893442382587,0.0,3.0,14.0,-0.3492971397552482,-0.29292135825931453
-0.478893442382587,1.0,2.0,32.0,-0.18294320150436139,0.08750876331397588
-0.21525038467727714,1.0,0.0,86.0,-0.3492971397552482,-0.4831364190459597
2.2893586635231666,1.0,2.0,139.0,3.310489501764261,1.3545312832138197
-0.478893442382587,1.0,0.0,62.0,-0.8483589545079085,-1.339104192585863
0.44385725958599753,1.0,0.0,89.0,0.8151804280009594,0.8483690064605567
-1.4016441443511716,1.0,3.0,145.0,-1.3474207692605689,-1.1943124883150689
-0.8743580289405518,0.0,0.0,73.0,-1.1810668310096821,-1.339104192585863
1.630251019259892,0.0,3.0,145.0,2.1460119340080537,1.1302867480524434
-0.7425365000878968,0.0,0.0,72.0,-1.0147128927587954,-1.510297747293844
-0.7425365000878968,1.0,0.0,88.0,-0.8483589545079085,-1.0537816014058954
1.630251019259892,0.0,0.0,139.0,1.979657995757167,0.45648793822791023
1.366607961554582,1.0,3.0,14.0,1.147888304502733,0.6581539456739115
-1.6652872020564815,0.0,1.0,69.0,-1.3474207692605689,-1.7195343141591535
-0.8743580289405518,0.0,2.0,35.0,-0.8483589545079085,-0.29292135825931453
-0.21525038467727714,0.0,3.0,14.0,0.316118613248299,1.4760787070564858
-0.478893442382587,0.0,0.0,80.0,-0.515651078006135,-0.4831364190459597
-1.0061795577932067,0.0,0.0,12.0,-0.8483589545079085,-0.29292135825931453
-1.0061795577932067,1.0,0.0,79.0,-1.0147128927587954,-1.2439966621925405
-0.478893442382587,1.0,0.0,98.0,-0.3492971397552482,-0.7684590102259276
-0.610714971235242,0.0,0.0,96.0,-0.3492971397552482,-0.7684590102259276
0.3120357307333426,1.0,0.0,103.0,-0.18294320150436139,-0.4831364190459597
1.498429490407237,1.0,2.0,139.0,2.1460119340080537,1.235780020764717
-0.34707191352993205,0.0,3.0,14.0,-0.016589263253474595,0.46793888488726626
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
2.2893586635231666,0.0,2.0,7.0,1.8133040575062802,1.4190141888204924
1.762072548112547,1.0,3.0,145.0,1.147888304502733,1.228799128033847
-0.7425365000878968,0.0,2.0,82.0,-0.18294320150436139,-0.10270629747266932
-0.34707191352993205,1.0,2.0,131.0,-0.18294320150436139,0.37283135449394367
-1.1380010866458616,1.0,0.0,89.0,-1.1810668310096821,-1.0537816014058954
-0.610714971235242,1.0,0.0,79.0,-0.6820050162570218,-0.7684590102259276
-1.0061795577932067,1.0,0.0,35.0,-0.6820050162570218,-0.6799709639479802
0.04839267302803273,1.0,2.0,14.0,0.1497646749974122,0.46793888488726626
-0.21525038467727714,1.0,3.0,14.0,0.1497646749974122,0.46793888488726626
1.1029649038492721,0.0,2.0,98.0,0.8151804280009594,0.2777238241006211
0.3120357307333426,0.0,2.0,80.0,0.1497646749974122,-0.29292135825931453
-0.34707191352993205,1.0,0.0,96.0,0.1497646749974122,0.46793888488726626
-0.21525038467727714,1.0,0.0,89.0,-0.18294320150436139,0.08750876331397588
0.44385725958599753,1.0,0.0,69.0,-0.3492971397552482,-0.7684590102259276
-0.7425365000878968,0.0,0.0,144.0,-0.515651078006135,0.8483690064605567
-0.21525038467727714,1.0,0.0,144.0,-0.016589263253474595,1.4190141888204924
1.1029649038492721,0.0,2.0,16.0,0.9815343662518462,0.46793888488726626
-0.7425365000878968,1.0,0.0,143.0,-0.8483589545079085,-1.0537816014058954
1.2347864327019271,1.0,3.0,131.0,0.8151804280009594,1.3239066584271697
-1.6652872020564815,0.0,1.0,69.0,-1.3474207692605689,-1.7195343141591535
0.04839267302803273,0.0,3.0,93.0,0.4824725514991858,0.8483690064605567
-1.0061795577932067,1.0,0.0,143.0,-1.0147128927587954,-1.0537816014058954
-0.34707191352993205,1.0,0.0,96.0,0.1497646749974122,0.46793888488726626
-0.7425365000878968,0.0,0.0,79.0,-0.8483589545079085,-1.0537816014058954
1.630251019259892,1.0,0.0,131.0,2.478719810509827,1.2611166668614981
0.7075003172913075,0.0,0.0,32.0,1.3142422427536198,1.6092292496071374
-1.0061795577932067,1.0,0.0,129.0,-0.515651078006135,-0.5782439494392824
0.44385725958599753,1.0,0.0,96.0,-0.18294320150436139,-0.4831364190459597
0.44385725958599753,1.0,2.0,81.0,0.9815343662518462,1.4190141888204924
2.1575371346705117,1.0,3.0,131.0,1.6469501192553933,1.5141217192138148
0.3120357307333426,1.0,3.0,109.0,0.6488264897500726,1.038584067247202
-0.8743580289405518,1.0,0.0,144.0,-0.6820050162570218,0.46793888488726626
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
1.366607961554582,1.0,3.0,14.0,1.6469501192553933,1.266842140191176
-1.2698226154985166,1.0,3.0,145.0,-1.1810668310096821,-0.16574356861736353
0.5756787884386525,0.0,3.0,134.0,0.6488264897500726,0.46793888488726626
1.893894076965202,1.0,2.0,25.0,1.8133040575062802,1.038584067247202
0.5756787884386525,0.0,2.0,2.0,0.316118613248299,0.753261476067234
-1.2698226154985166,1.0,0.0,12.0,-1.1810668310096821,-0.4831364190459597
0.3120357307333426,0.0,0.0,1.0,-0.016589263253474595,-1.339104192585863
3.739395480902371,1.0,3.0,145.0,1.979657995757167,1.6092292496071374
-0.478893442382587,1.0,1.0,57.0,-1.0147128927587954,-1.5673622655298374
-1.0061795577932067,1.0,1.0,16.0,-1.0147128927587954,-1.4342117229791858
2.1575371346705117,1.0,3.0,131.0,1.6469501192553933,1.5141217192138148
0.04839267302803273,1.0,3.0,93.0,0.4824725514991858,0.8483690064605567
-0.0834288558246222,0.0,2.0,82.0,0.1497646749974122,0.2777238241006211
-1.2698226154985166,0.0,1.0,92.0,-1.3474207692605689,-1.7195343141591535
-1.0061795577932067,1.0,0.0,12.0,-0.8483589545079085,0.08750876331397588
-1.0061795577932067,1.0,0.0,12.0,-0.8483589545079085,0.2777238241006211
1.2347864327019271,1.0,3.0,131.0,0.8151804280009594,1.3239066584271697
-0.21525038467727714,1.0,0.0,144.0,-0.016589263253474595,1.4190141888204924
-0.21525038467727714,1.0,0.0,89.0,-0.18294320150436139,0.08750876331397588
0.44385725958599753,1.0,3.0,23.0,0.4824725514991858,-0.007598767079346722
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
-0.8743580289405518,1.0,0.0,73.0,-1.1810668310096821,-1.148889131799218
-0.7425365000878968,0.0,0.0,79.0,-0.8483589545079085,-1.0537816014058954
-0.34707191352993205,1.0,0.0,61.0,-0.515651078006135,-0.8635665406192501
1.1029649038492721,0.0,2.0,23.0,0.8151804280009594,0.37283135449394367
0.5756787884386525,1.0,0.0,89.0,0.8151804280009594,0.8483690064605567
-0.610714971235242,0.0,0.0,89.0,-0.6820050162570218,-0.4831364190459597
0.9711433749966173,1.0,3.0,14.0,1.147888304502733,0.7913044882245631
1.498429490407237,1.0,3.0,14.0,1.6469501192553933,1.228799128033847
-0.7425365000878968,1.0,0.0,35.0,-0.6820050162570218,-0.7188889653849277
0.04839267302803273,1.0,3.0,25.0,0.6488264897500726,1.038584067247202
0.7075003172913075,0.0,2.0,145.0,0.6488264897500726,0.8483690064605567
1.1029649038492721,0.0,2.0,145.0,0.8151804280009594,1.038584067247202
0.3120357307333426,1.0,3.0,134.0,0.4824725514991858,0.37283135449394367
-0.478893442382587,0.0,2.0,89.0,-0.3492971397552482,-0.10270629747266932
1.630251019259892,1.0,3.0,145.0,1.3142422427536198,1.3239066584271697
1.366607961554582,0.0,2.0,42.0,1.147888304502733,0.6961969578312405
-0.7425365000878968,1.0,2.0,31.0,-0.6820050162570218,-0.4831364190459597
0.9711433749966173,0.0,2.0,80.0,0.8151804280009594,0.2967453301792856
0.7075003172913075,0.0,2.0,145.0,0.6488264897500726,0.8483690064605567
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
0.04839267302803273,1.0,2.0,109.0,0.1497646749974122,0.18261629370729848
-0.478893442382587,1.0,1.0,58.0,-1.1810668310096821,-1.5863837716085019
0.9711433749966173,1.0,2.0,131.0,1.147888304502733,0.5384135649087183
1.2347864327019271,0.0,2.0,145.0,0.4824725514991858,0.8483690064605567
-0.0834288558246222,0.0,0.0,35.0,-0.18294320150436139,0.2777238241006211
0.3120357307333426,0.0,2.0,14.0,-0.016589263253474595,0.2777238241006211
0.8393218461439623,0.0,0.0,32.0,1.3142422427536198,1.8945518407871054
-1.2698226154985166,1.0,0.0,12.0,-1.1810668310096821,-0.4831364190459597
-0.34707191352993205,0.0,0.0,144.0,-0.3492971397552482,0.753261476067234
-0.8743580289405518,0.0,0.0,89.0,-1.0147128927587954,-0.9586740710125727
1.762072548112547,1.0,2.0,131.0,2.8114276870116006,1.2070955895980908
-0.7425365000878968,1.0,0.0,31.0,-0.6820050162570218,-0.6733514798326049
-0.21525038467727714,1.0,0.0,89.0,-0.18294320150436139,0.08750876331397588
0.18021420188068768,1.0,2.0,139.0,-0.18294320150436139,0.46793888488726626
-1.0061795577932067,0.0,2.0,40.0,-0.8483589545079085,-1.2439966621925405
1.498429490407237,1.0,3.0,23.0,0.9815343662518462,0.46793888488726626
0.5756787884386525,1.0,2.0,113.0,-0.016589263253474595,-0.3880288886526371
0.18021420188068768,0.0,2.0,81.0,0.4824725514991858,0.8483690064605567
-0.21525038467727714,0.0,0.0,14.0,0.1497646749974122,1.3239066584271697
2.1575371346705117,1.0,3.0,131.0,1.8133040575062802,1.6092292496071374
-1.2698226154985166,0.0,1.0,92.0,-1.3474207692605689,-1.7195343141591535
-0.478893442382587,0.0,0.0,80.0,-0.6820050162570218,-0.9586740710125727
-0.21525038467727714,0.0,3.0,14.0,0.1497646749974122,0.5630464152805889
1.630251019259892,1.0,3.0,131.0,1.147888304502733,1.228799128033847
-0.0834288558246222,0.0,2.0,139.0,-0.016589263253474595,-0.19781382786599191
-0.7425365000878968,1.0,0.0,143.0,-0.8483589545079085,-1.0537816014058954
-1.2698226154985166,0.0,0.0,79.0,-1.3474207692605689,-1.4342117229791858
0.04839267302803273,1.0,0.0,128.0,-0.18294320150436139,-0.3880288886526371
-0.610714971235242,0.0,0.0,17.0,-0.8483589545079085,-1.0537816014058954
-0.34707191352993205,1.0,2.0,14.0,0.1497646749974122,1.3239066584271697
-0.0834288558246222,1.0,3.0,23.0,-0.016589263253474595,-0.3880288886526371
-1.0061795577932067,1.0,0.0,143.0,-1.0147128927587954,-1.0537816014058954
-0.7425365000878968,0.0,2.0,139.0,-0.515651078006135,-0.29773379929721666
2.0257156058178567,0.0,2.0,25.0,2.1460119340080537,1.228799128033847
0.04839267302803273,0.0,2.0,35.0,0.316118613248299,0.9130040841158588
1.366607961554582,0.0,2.0,139.0,0.4824725514991858,1.038584067247202
-0.0834288558246222,1.0,0.0,154.0,-0.3492971397552482,-0.9586740710125727
-0.8743580289405518,1.0,0.0,53.0,-1.0147128927587954,-1.2439966621925405
0.04839267302803273,1.0,0.0,76.0,-0.8483589545079085,-1.2439966621925405
0.04839267302803273,1.0,2.0,14.0,0.1497646749974122,0.46793888488726626
-0.34707191352993205,0.0,2.0,14.0,-0.3492971397552482,1.228799128033847
0.04839267302803273,1.0,2.0,14.0,0.1497646749974122,0.46793888488726626
2.0257156058178567,1.0,3.0,145.0,1.147888304502733,1.3239066584271697
-0.21525038467727714,0.0,0.0,25.0,-0.016589263253474595,-0.6733514798326049
0.7075003172913075,1.0,0.0,123.0,0.316118613248299,0.08750876331397588
1.2347864327019271,1.0,0.0,148.0,1.6469501192553933,-0.19781382786599191
1.1029649038492721,1.0,2.0,89.0,0.9815343662518462,1.228799128033847
-0.610714971235242,0.0,0.0,35.0,-0.3492971397552482,-0.2861116590831526
-0.8743580289405518,0.0,0.0,144.0,-0.8483589545079085,-0.8635665406192501
-1.0061795577932067,1.0,0.0,88.0,-1.0147128927587954,-1.148889131799218
-0.34707191352993205,0.0,2.0,32.0,-0.18294320150436139,0.08750876331397588
0.04839267302803273,1.0,3.0,93.0,0.4824725514991858,1.038584067247202
-0.478893442382587,1.0,0.0,144.0,-0.515651078006135,-0.7684590102259276
-1.0061795577932067,1.0,0.0,12.0,-0.8483589545079085,0.08750876331397588
-0.7425365000878968,1.0,2.0,35.0,-0.515651078006135,-0.5938225629177085
-1.0061795577932067,1.0,1.0,98.0,-1.0147128927587954,-1.4342117229791858
-0.610714971235242,1.0,0.0,33.0,-0.6820050162570218,-0.6733514798326049
-1.2698226154985166,1.0,2.0,2.0,-1.3474207692605689,-1.1386555615288965
1.2347864327019271,0.0,2.0,42.0,0.9815343662518462,0.5820679213592534
-1.4016441443511716,1.0,0.0,34.0,-1.1810668310096821,-1.148889131799218
0.8393218461439623,0.0,2.0,42.0,0.6488264897500726,0.2777238241006211
-0.478893442382587,0.0,0.0,12.0,-0.515651078006135,0.5630464152805889
0.04839267302803273,1.0,2.0,12.0,-0.016589263253474595,-0.29292135825931453
-0.610714971235242,0.0,0.0,32.0,-0.6820050162570218,-1.148889131799218
-1.4016441443511716,0.0,0.0,144.0,-1.1810668310096821,-1.2439966621925405
0.7075003172913075,0.0,0.0,32.0,1.3142422427536198,1.6092292496071374
1.630251019259892,1.0,2.0,139.0,2.1460119340080537,1.1204716509158525
1.1029649038492721,1.0,2.0,32.0,0.8151804280009594,0.2777238241006211
-1.1380010866458616,0.0,0.0,82.0,-0.8483589545079085,-0.9586740710125727
-1.0061795577932067,1.0,2.0,35.0,-0.8483589545079085,-0.4565633750540654
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
-0.34707191352993205,0.0,0.0,144.0,-0.3492971397552482,0.753261476067234
-0.7425365000878968,0.0,1.0,68.0,-1.1810668310096821,-1.7195343141591535
-0.21525038467727714,1.0,0.0,144.0,-0.016589263253474595,1.4190141888204924
0.3120357307333426,0.0,2.0,80.0,-0.016589263253474595,-0.5782439494392824
-0.7425365000878968,0.0,0.0,144.0,-0.515651078006135,0.8483690064605567
0.7075003172913075,0.0,3.0,134.0,0.8151804280009594,0.5630464152805889
-1.1380010866458616,0.0,0.0,72.0,-1.1810668310096821,-1.5293192533725084
-1.1380010866458616,1.0,0.0,73.0,-1.1810668310096821,-1.148889131799218
-0.21525038467727714,0.0,2.0,82.0,-0.3492971397552482,-0.7304159980685985
0.3120357307333426,0.0,2.0,131.0,0.4824725514991858,0.36297821434519545
-0.478893442382587,1.0,0.0,144.0,-0.016589263253474595,1.4190141888204924
2.1575371346705117,0.0,0.0,131.0,2.8114276870116006,1.1881311480376624
-0.478893442382587,0.0,3.0,14.0,-0.18294320150436139,1.038584067247202
-0.8743580289405518,1.0,0.0,2.0,-0.8483589545079085,-0.6733514798326049
0.3120357307333426,1.0,0.0,34.0,-0.18294320150436139,0.08750876331397588
-0.610714971235242,1.0,0.0,79.0,-0.6820050162570218,-0.8635665406192501
1.630251019259892,1.0,3.0,131.0,0.9815343662518462,1.228799128033847
-1.1380010866458616,0.0,1.0,95.0,-1.3474207692605689,-1.7195343141591535
0.44385725958599753,1.0,3.0,23.0,0.6488264897500726,0.08750876331397588
-0.8743580289405518,1.0,0.0,45.0,-1.0147128927587954,-1.339104192585863
1.366607961554582,1.0,3.0,14.0,1.147888304502733,0.6581539456739115
-0.7425365000878968,1.0,0.0,144.0,-0.6820050162570218,-0.7684590102259276
-0.34707191352993205,1.0,0.0,12.0,0.1497646749974122,1.4190141888204924
0.04839267302803273,1.0,2.0,14.0,0.1497646749974122,0.46793888488726626
-0.8743580289405518,0.0,2.0,23.0,-0.515651078006135,-0.6733514798326049
0.9711433749966173,1.0,2.0,145.0,0.9815343662518462,1.228799128033847
0.04839267302803273,1.0,3.0,93.0,0.4824725514991858,0.8483690064605567
1.366607961554582,1.0,3.0,145.0,1.6469501192553933,1.4190141888204924
1.498429490407237,1.0,3.0,131.0,1.3142422427536198,1.3239066584271697
-0.8743580289405518,0.0,0.0,89.0,-0.6820050162570218,0.6581539456739115
-0.21525038467727714,1.0,0.0,89.0,-0.18294320150436139,0.08750876331397588
-0.34707191352993205,1.0,0.0,12.0,0.1497646749974122,1.5141217192138148
0.3120357307333426,1.0,2.0,2.0,0.1497646749974122,0.6581539456739115
-0.7425365000878968,0.0,0.0,34.0,-0.8483589545079085,-0.6733514798326049
-0.21525038467727714,0.0,0.0,25.0,-0.016589263253474595,-0.6733514798326049
-0.34707191352993205,1.0,1.0,95.0,-0.8483589545079085,-1.2439966621925405
0.3120357307333426,1.0,0.0,145.0,-0.016589263253474595,0.37283135449394367
-0.7425365000878968,1.0,2.0,35.0,-0.515651078006135,-0.5938225629177085
0.3120357307333426,0.0,2.0,82.0,0.4824725514991858,0.030444245077982317
-1.0061795577932067,1.0,0.0,143.0,-1.0147128927587954,-1.0537816014058954
0.9711433749966173,1.0,3.0,131.0,0.8151804280009594,1.3239066584271697
-0.478893442382587,0.0,3.0,14.0,-0.18294320150436139,1.3239066584271697
0.04839267302803273,1.0,2.0,2.0,-0.016589263253474595,0.46793888488726626
0.9711433749966173,0.0,0.0,120.0,0.4824725514991858,-0.4831364190459597
-0.8743580289405518,1.0,0.0,143.0,-0.8483589545079085,-1.0537816014058954
-1.1380010866458616,1.0,0.0,89.0,-1.1810668310096821,-1.0537816014058954
1.498429490407237,1.0,2.0,82.0,1.979657995757167,1.6853152739217956
-1.2698226154985166,1.0,0.0,12.0,-1.1810668310096821,-0.4831364190459597
-1.0061795577932067,1.0,0.0,129.0,-0.515651078006135,-0.5782439494392824
0.44385725958599753,0.0,2.0,82.0,0.6488264897500726,0.18261629370729848
1.762072548112547,1.0,3.0,14.0,1.8133040575062802,1.4190141888204924
-0.610714971235242,0.0,0.0,80.0,-0.6820050162570218,-0.9586740710125727
-0.8743580289405518,1.0,0.0,144.0,-0.6820050162570218,0.46793888488726626
-0.478893442382587,0.0,0.0,80.0,-0.515651078006135,-0.4831364190459597
-1.2698226154985166,0.0,1.0,95.0,-1.1810668310096821,-1.6244267837658308
-0.34707191352993205,0.0,3.0,14.0,-0.016589263253474595,0.46793888488726626
0.18021420188068768,1.0,3.0,134.0,0.316118613248299,0.2777238241006211
1.1029649038492721,0.0,0.0,98.0,1.4805961810045065,-0.29292135825931453
1.893894076965202,1.0,3.0,145.0,1.3142422427536198,1.3239066584271697
2.1575371346705117,0.0,2.0,131.0,2.3123658722589404,1.2814506568595905
0.9711433749966173,1.0,2.0,139.0,1.8133040575062802,1.3239066584271697
1.366607961554582,0.0,3.0,131.0,1.3142422427536198,1.4190141888204924
2.1575371346705117,0.0,0.0,131.0,2.8114276870116006,1.1881311480376624
-0.610714971235242,0.0,0.0,80.0,-0.8483589545079085,-1.148889131799218
-0.8743580289405518,1.0,0.0,69.0,-1.1810668310096821,-1.5293192533725084
-0.34707191352993205,0.0,3.0,14.0,-0.016589263253474595,0.46793888488726626
-0.7425365000878968,1.0,0.0,144.0,-0.6820050162570218,-0.7684590102259276
0.3120357307333426,1.0,0.0,34.0,0.6488264897500726,0.42757524898834015
0.8393218461439623,0.0,0.0,38.0,0.6488264897500726,-0.6733514798326049
0.9711433749966173,0.0,2.0,80.0,0.8151804280009594,0.2967453301792856
-0.0834288558246222,0.0,2.0,82.0,0.1497646749974122,0.2777238241006211
0.5756787884386525,1.0,2.0,139.0,1.147888304502733,0.6284233316729588
2.6848232500811315,1.0,0.0,131.0,3.310489501764261,1.4626114807527915
-0.34707191352993205,1.0,2.0,14.0,-0.18294320150436139,1.228799128033847
0.9711433749966173,0.0,2.0,42.0,0.8151804280009594,0.46793888488726626
-0.0834288558246222,0.0,2.0,89.0,0.4824725514991858,1.5711862374498085
0.44385725958599753,1.0,2.0,131.0,0.1497646749974122,0.5630464152805889
0.04839267302803273,1.0,2.0,2.0,-0.016589263253474595,0.46793888488726626
-1.1380010866458616,0.0,2.0,144.0,-1.0147128927587954,-1.0537816014058954
1.1029649038492721,0.0,2.0,114.0,0.8151804280009594,0.18261629370729848
-0.7425365000878968,0.0,0.0,144.0,-0.515651078006135,0.8483690064605567
-0.7425365000878968,0.0,0.0,34.0,-1.0147128927587954,-0.9586740710125727
-0.478893442382587,0.0,0.0,80.0,-0.6820050162570218,-1.0918246135632244
2.1575371346705117,1.0,3.0,145.0,1.4805961810045065,1.5141217192138148
1.893894076965202,1.0,3.0,131.0,1.3142422427536198,1.4190141888204924
-0.7425365000878968,0.0,2.0,82.0,-0.18294320150436139,-0.10270629747266932
-1.4016441443511716,1.0,1.0,34.0,-1.0147128927587954,-0.9995322660695442
-0.0834288558246222,1.0,3.0,14.0,-0.016589263253474595,1.4190141888204924
1.1029649038492721,0.0,2.0,23.0,0.6488264897500726,0.08750876331397588
-1.0061795577932067,1.0,0.0,12.0,-0.8483589545079085,0.37283135449394367
2.6848232500811315,1.0,1.0,139.0,3.4768434400151476,0.8287007691752176
-1.0061795577932067,1.0,0.0,12.0,-0.8483589545079085,0.2777238241006211
0.3120357307333426,1.0,0.0,145.0,-0.016589263253474595,0.37283135449394367
0.04839267302803273,1.0,3.0,25.0,0.6488264897500726,1.038584067247202
0.04839267302803273,0.0,0.0,42.0,-0.3492971397552482,-0.7684590102259276
0.9711433749966173,1.0,0.0,7.0,0.6488264897500726,0.08750876331397588
-0.8743580289405518,1.0,0.0,144.0,-0.515651078006135,0.6581539456739115
1.630251019259892,1.0,3.0,107.0,1.4805961810045065,0.8483690064605567
0.7075003172913075,1.0,0.0,98.0,0.4824725514991858,-0.10270629747266932
