Age,Gender,Job Title,Years of Experience,Salary
2.0192439593463742,1.0,176.0,1.1394399651846407,1.3198753977778537
-0.6070769377266906,1.0,105.0,-0.8408107811461739,-1.0481833926033066
0.3121353762488821,1.0,129.0,0.644377278601937,1.0357083429321143
2.6758241836146404,0.0,176.0,3.9447951891532944,1.4432038995809044
-0.21312880316573085,0.0,44.0,-0.3457480945634702,-0.0062375248355961395
-0.21312880316573085,1.0,158.0,-0.015706303508334456,0.11603008662936394
0.18081933139522888,1.0,3.0,-0.015706303508334456,0.46737423324063593
-1.0010250722876504,1.0,23.0,-1.0058316766737418,-1.4270727990642924
-0.869709027433997,1.0,3.0,-0.8408107811461739,-0.5745716345270746
0.3121353762488821,1.0,3.0,0.14931459201923342,0.6568189364711288
1.3626637350781081,0.0,20.0,1.6345026517673444,1.2819864571317552
-1.2636571619949568,1.0,23.0,-1.1708525722013097,-1.6165175022947853
0.9687156005171483,0.0,168.0,0.644377278601937,0.8462636397016216
-0.869709027433997,1.0,18.0,-1.0058316766737418,-0.10095987645084256
-0.6070769377266906,1.0,175.0,-0.675789885618606,-0.9534610409880603
-1.1323411171413036,0.0,18.0,-1.0058316766737418,-0.10095987645084256
0.3121353762488821,1.0,116.0,-0.3457480945634702,-0.7640163377575675
-0.6070769377266906,0.0,43.0,-0.675789885618606,-0.4798492829118282
-1.0010250722876504,1.0,118.0,-1.0058316766737418,-1.4270727990642924
0.5747674659561886,0.0,161.0,0.644377278601937,0.46737423324063593
1.1000316453708014,1.0,20.0,0.9744190696570728,0.46737423324063593
-0.3444448480193841,1.0,3.0,-0.015706303508334456,-0.212220750658111
-0.6070769377266906,0.0,20.0,-0.3457480945634702,1.2251530461626072
-0.4757608928730373,1.0,109.0,-0.3457480945634702,-0.10095987645084256
1.4939797799317613,1.0,96.0,0.809398174129505,0.2779295300101431
-0.4757608928730373,0.0,43.0,-0.5107689900910382,-0.19568222806608898
2.0192439593463742,0.0,156.0,1.96454444282248,1.604042452623593
-0.6070769377266906,1.0,139.0,-0.675789885618606,-0.8587386893728138
-0.6070769377266906,0.0,94.0,-0.8408107811461739,-1.142905744218553
-0.869709027433997,0.0,106.0,-0.675789885618606,0.6568189364711288
-0.6070769377266906,1.0,42.0,-0.675789885618606,-0.669293986142321
2.0192439593463742,1.0,158.0,1.4694817562397764,1.5093201010083466
0.3121353762488821,0.0,94.0,0.14931459201923342,-0.2904045796813354
-1.2636571619949568,0.0,106.0,-0.8408107811461739,0.1832071783948967
-1.2636571619949568,0.0,174.0,-1.0058316766737418,-1.142905744218553
0.04950328654157563,1.0,102.0,-0.015706303508334456,-0.21462669838913825
0.3121353762488821,1.0,129.0,0.644377278601937,1.0357083429321143
2.1505600042000275,1.0,176.0,1.96454444282248,1.7934871558540857
1.231347690224455,1.0,168.0,2.2945862338776157,0.9583959595437503
-0.08181275831207761,0.0,44.0,-0.18072719903590234,0.2779295300101431
-0.7383929825803438,0.0,120.0,-1.0058316766737418,-1.4270727990642924
0.5747674659561886,1.0,95.0,0.9744190696570728,1.5093201010083466
1.1000316453708014,0.0,134.0,1.1394399651846407,-0.10095987645084256
0.9687156005171483,1.0,129.0,1.3044608607122086,1.4145977493931001
0.9687156005171483,0.0,94.0,0.809398174129505,0.2968740003331924
-0.3444448480193841,1.0,44.0,-0.18072719903590234,0.46737423324063593
2.413192093907334,1.0,176.0,2.954669815987887,1.338478867635088
-0.3444448480193841,0.0,175.0,-0.5107689900910382,-0.7829608080806167
-0.7383929825803438,0.0,96.0,-0.18072719903590234,-0.10095987645084256
-0.7383929825803438,0.0,93.0,-0.8408107811461739,-1.0481833926033066
-0.6070769377266906,1.0,23.0,-0.3457480945634702,-0.3851269312965818
1.4939797799317613,0.0,158.0,2.129565338350048,0.9791590990178123
1.887927914492721,0.0,168.0,2.4596071294051836,1.3205952876501295
-1.1323411171413036,1.0,90.0,-1.0058316766737418,-1.2376280958337995
-0.6070769377266906,1.0,42.0,-0.675789885618606,-0.669293986142321
0.8373995556634951,0.0,41.0,1.3044608607122086,1.8882095074693321
0.8373995556634951,0.0,41.0,1.3044608607122086,1.8882095074693321
0.04950328654157563,1.0,33.0,0.644377278601937,1.0357083429321143
-1.1323411171413036,1.0,106.0,-1.1708525722013097,-1.0481833926033066
0.3121353762488821,1.0,44.0,0.809398174129505,0.5409735004456824
0.3121353762488821,1.0,54.0,-0.18072719903590234,-1.0481833926033066
-0.08181275831207761,1.0,105.0,-0.3457480945634702,-0.4798492829118282
0.3121353762488821,1.0,43.0,0.644377278601937,0.42717406721512535
-0.869709027433997,0.0,10.0,-0.675789885618606,-0.669293986142321
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5661535119774943
-1.1323411171413036,0.0,18.0,-1.0058316766737418,-0.10095987645084256
1.1000316453708014,1.0,44.0,0.9744190696570728,1.2251530461626072
-0.3444448480193841,0.0,94.0,-0.675789885618606,-0.9534610409880603
0.9687156005171483,1.0,176.0,0.809398174129505,1.0357083429321143
-1.0010250722876504,0.0,86.0,-1.1708525722013097,-1.5217951506795389
1.4939797799317613,0.0,158.0,2.2945862338776157,1.0635188253663508
-1.0010250722876504,1.0,18.0,-0.8408107811461739,0.2779295300101431
-0.7383929825803438,1.0,40.0,-0.675789885618606,-0.669293986142321
-1.1323411171413036,1.0,115.0,-1.1708525722013097,-1.5217951506795389
-0.21312880316573085,0.0,20.0,0.14931459201923342,0.5620965848558823
1.1000316453708014,1.0,168.0,0.9744190696570728,1.0357083429321143
-0.869709027433997,1.0,175.0,-1.0058316766737418,-0.9534610409880603
0.4434514211025353,1.0,96.0,0.4793563830743692,-0.10095987645084256
-1.39497320684861,1.0,120.0,-1.1708525722013097,-1.5217951506795389
-0.6070769377266906,0.0,73.0,-0.8408107811461739,-1.142905744218553
-0.7383929825803438,0.0,93.0,-0.8408107811461739,-1.0481833926033066
3.0697723181756,0.0,176.0,4.109816084680863,1.4485083512713584
0.8373995556634951,1.0,20.0,1.1394399651846407,0.6568189364711288
-1.5262892517022633,0.0,115.0,-1.3358734677288775,-1.7112398539100315
1.231347690224455,0.0,158.0,0.9744190696570728,1.4145977493931001
0.3121353762488821,1.0,116.0,-0.3457480945634702,-0.7640163377575675
3.4637204527365597,0.0,176.0,4.2748369802084305,1.3890416589273067
1.231347690224455,0.0,30.0,0.9744190696570728,0.46737423324063593
-1.0010250722876504,0.0,87.0,-1.1708525722013097,-1.332350447449046
-1.0010250722876504,1.0,118.0,-1.0058316766737418,-1.4270727990642924
0.3121353762488821,1.0,104.0,0.4793563830743692,0.08848482677965028
-0.08181275831207761,0.0,96.0,-0.015706303508334456,0.08848482677965028
-0.6070769377266906,1.0,175.0,-0.8408107811461739,-0.7640163377575675
1.3626637350781081,0.0,176.0,0.4793563830743692,0.940985991316868
-0.3444448480193841,1.0,44.0,-0.3457480945634702,-0.0062375248355961395
1.887927914492721,1.0,27.0,1.6345026517673444,1.7934871558540857
-0.08181275831207761,1.0,106.0,0.4793563830743692,1.5661535119774943
2.0192439593463742,0.0,132.0,1.6345026517673444,0.6568189364711288
-0.869709027433997,1.0,175.0,-0.675789885618606,0.46737423324063593
-0.08181275831207761,1.0,96.0,0.14931459201923342,0.2779295300101431
-0.7383929825803438,0.0,93.0,-0.8408107811461739,-0.9534610409880603
-0.3444448480193841,1.0,116.0,0.14931459201923342,0.46737423324063593
0.18081933139522888,0.0,51.0,-0.015706303508334456,-0.44196034226572967
0.7060835108098418,0.0,96.0,0.644377278601937,0.6568189364711288
-0.21312880316573085,0.0,44.0,-0.3457480945634702,-0.0062375248355961395
-0.6070769377266906,0.0,175.0,-0.675789885618606,0.6568189364711288
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5661535119774943
2.1505600042000275,1.0,158.0,1.7995235472949123,1.604042452623593
-0.21312880316573085,1.0,106.0,-0.18072719903590234,0.08848482677965028
-0.08181275831207761,1.0,68.0,-0.675789885618606,-1.0481833926033066
1.231347690224455,1.0,158.0,1.96454444282248,0.5132387958927382
-1.1323411171413036,0.0,18.0,-1.1708525722013097,-0.2904045796813354
-0.869709027433997,0.0,70.0,-1.1708525722013097,-1.5786285616486866
1.4939797799317613,1.0,176.0,1.3044608607122086,1.3198753977778537
1.231347690224455,0.0,158.0,0.9744190696570728,1.4145977493931001
0.18081933139522888,0.0,113.0,0.4793563830743692,0.8462636397016216
1.4939797799317613,1.0,33.0,0.9744190696570728,0.46737423324063593
-0.21312880316573085,0.0,96.0,-0.3457480945634702,-0.7261273971114689
1.3626637350781081,0.0,176.0,1.6345026517673444,0.8769726260952845
0.7060835108098418,0.0,41.0,1.3044608607122086,1.604042452623593
0.7060835108098418,0.0,161.0,0.809398174129505,0.5620965848558823
-0.08181275831207761,1.0,116.0,0.3143354875468013,0.7515412880863752
-0.08181275831207761,1.0,58.0,-0.675789885618606,-1.0481833926033066
-1.0010250722876504,0.0,115.0,-1.1708525722013097,-1.5217951506795389
-1.2636571619949568,1.0,3.0,-1.1708525722013097,-1.125192664466502
-0.4757608928730373,0.0,82.0,-1.1708525722013097,-1.6922953835869823
0.5747674659561886,0.0,96.0,0.3143354875468013,-0.10095987645084256
-0.21312880316573085,1.0,102.0,-0.3457480945634702,-0.4798492829118282
-0.08181275831207761,0.0,106.0,-0.015706303508334456,0.37265188162538954
0.7060835108098418,0.0,176.0,0.644377278601937,0.8462636397016216
2.413192093907334,1.0,176.0,3.119690711515455,1.4258886537056374
0.5747674659561886,1.0,3.0,0.644377278601937,0.32419192653902945
0.04950328654157563,1.0,3.0,-0.3457480945634702,0.08848482677965028
-0.08181275831207761,0.0,51.0,-0.3457480945634702,-0.7640163377575675
0.04950328654157563,1.0,3.0,-0.015706303508334456,0.46737423324063593
0.18081933139522888,0.0,106.0,0.644377278601937,1.4145977493931001
-1.5262892517022633,0.0,70.0,-1.3358734677288775,-1.4270727990642924
1.4939797799317613,1.0,96.0,0.809398174129505,0.2779295300101431
1.3626637350781081,1.0,20.0,1.4694817562397764,0.9978194022860158
-1.1323411171413036,1.0,106.0,-1.1708525722013097,-1.0481833926033066
-0.4757608928730373,1.0,41.0,-0.18072719903590234,0.08848482677965028
1.1000316453708014,0.0,23.0,0.9744190696570728,0.46737423324063593
0.3121353762488821,1.0,125.0,0.4793563830743692,0.08848482677965028
0.5747674659561886,1.0,135.0,-0.015706303508334456,-0.3851269312965818
-0.21312880316573085,1.0,175.0,-0.015706303508334456,1.2251530461626072
-0.869709027433997,1.0,43.0,-1.0058316766737418,-0.8587386893728138
-0.6070769377266906,0.0,20.0,-0.3457480945634702,1.2251530461626072
-0.3444448480193841,1.0,168.0,-0.18072719903590234,0.46737423324063593
-0.21312880316573085,1.0,20.0,0.14931459201923342,0.46737423324063593
-0.7383929825803438,1.0,44.0,-0.675789885618606,-0.47128638232580994
-0.3444448480193841,0.0,83.0,-0.8408107811461739,-1.4270727990642924
-0.3444448480193841,0.0,20.0,0.14931459201923342,1.5093201010083466
0.18081933139522888,1.0,161.0,0.3143354875468013,0.2779295300101431
-0.869709027433997,0.0,87.0,-1.0058316766737418,-1.275517036479898
0.18081933139522888,0.0,18.0,0.14931459201923342,0.08848482677965028
-1.0010250722876504,1.0,105.0,-1.0058316766737418,-1.142905744218553
-0.4757608928730373,0.0,82.0,-1.1708525722013097,-1.7112398539100315
-1.0010250722876504,1.0,18.0,-0.8408107811461739,0.2779295300101431
-0.08181275831207761,1.0,114.0,0.3143354875468013,0.6568189364711288
-1.2636571619949568,0.0,111.0,-1.3358734677288775,-1.7112398539100315
0.8373995556634951,0.0,168.0,0.644377278601937,0.8462636397016216
-0.21312880316573085,0.0,44.0,-0.5107689900910382,0.08848482677965028
1.887927914492721,1.0,158.0,1.3044608607122086,1.4145977493931001
-0.08181275831207761,1.0,102.0,-0.18072719903590234,-0.5745716345270746
-1.39497320684861,1.0,82.0,-1.1708525722013097,-1.6922953835869823
-0.869709027433997,1.0,43.0,-1.0058316766737418,-0.9534610409880603
-0.869709027433997,1.0,43.0,-1.0058316766737418,-0.9534610409880603
1.231347690224455,0.0,139.0,1.1394399651846407,0.6568189364711288
0.04950328654157563,1.0,129.0,0.14931459201923342,0.1832071783948967
-0.08181275831207761,0.0,158.0,0.14931459201923342,0.21641683487120209
0.04950328654157563,1.0,106.0,0.14931459201923342,1.3198753977778537
1.3626637350781081,1.0,20.0,1.3044608607122086,0.8462636397016216
-0.21312880316573085,1.0,106.0,-0.18072719903590234,0.08848482677965028
0.04950328654157563,1.0,190.0,-0.675789885618606,-0.9534610409880603
-0.3444448480193841,1.0,174.0,-0.3457480945634702,-0.5745716345270746
0.7060835108098418,1.0,116.0,0.3143354875468013,-0.2904045796813354
-0.869709027433997,0.0,10.0,-0.675789885618606,-0.669293986142321
-0.21312880316573085,1.0,175.0,-0.015706303508334456,1.4145977493931001
-1.0010250722876504,1.0,105.0,-1.0058316766737418,-1.142905744218553
-1.0010250722876504,1.0,82.0,-1.1708525722013097,-1.6922953835869823
1.4939797799317613,0.0,153.0,1.1394399651846407,0.6568189364711288
3.595036497590213,1.0,176.0,1.96454444282248,1.604042452623593
-0.869709027433997,0.0,44.0,-0.675789885618606,-0.7849499774645369
-0.21312880316573085,0.0,168.0,-0.18072719903590234,-0.2904045796813354
1.3626637350781081,0.0,176.0,1.6345026517673444,0.8059498068541727
-0.4757608928730373,1.0,41.0,-0.18072719903590234,0.08848482677965028
0.5747674659561886,0.0,96.0,0.3143354875468013,-0.10095987645084256
-0.21312880316573085,1.0,175.0,0.3143354875468013,1.4145977493931001
0.7060835108098418,0.0,96.0,0.3143354875468013,-0.10095987645084256
0.3121353762488821,0.0,96.0,0.4793563830743692,0.031651415810502424
-0.6070769377266906,0.0,94.0,-0.675789885618606,-0.9534610409880603
1.887927914492721,1.0,168.0,2.954669815987887,1.5024622027514027
1.231347690224455,1.0,130.0,1.4694817562397764,0.46737423324063593
1.4939797799317613,1.0,158.0,0.9744190696570728,1.3198753977778537
-0.3444448480193841,1.0,116.0,0.14931459201923342,0.46737423324063593
-0.3444448480193841,1.0,70.0,-1.0058316766737418,-1.5217951506795389
-0.4757608928730373,0.0,118.0,-0.5107689900910382,-0.8587386893728138
0.18081933139522888,0.0,51.0,-0.015706303508334456,-0.44196034226572967
1.4939797799317613,0.0,136.0,0.9744190696570728,0.46737423324063593
0.18081933139522888,0.0,106.0,0.644377278601937,1.4145977493931001
-1.1323411171413036,0.0,70.0,-1.1708525722013097,-1.5786285616486866
-0.21312880316573085,1.0,158.0,-0.015706303508334456,0.1330801099201083
1.3626637350781081,1.0,44.0,2.129565338350048,1.0149830923986984
-0.3444448480193841,1.0,20.0,0.14931459201923342,1.3198753977778537
-1.0010250722876504,1.0,93.0,-1.0058316766737418,-1.2376280958337995
1.3626637350781081,1.0,158.0,0.4793563830743692,1.0357083429321143
-0.08181275831207761,0.0,44.0,-0.015706303508334456,0.1656077654647839
-0.6070769377266906,1.0,190.0,-0.8408107811461739,-1.0481833926033066
-0.6070769377266906,0.0,43.0,-0.675789885618606,-0.4798492829118282
-0.869709027433997,1.0,175.0,-0.675789885618606,0.8462636397016216
0.04950328654157563,1.0,102.0,-0.015706303508334456,-0.21462669838913825
0.5747674659561886,0.0,96.0,0.9744190696570728,1.0357083429321143
-0.21312880316573085,1.0,175.0,0.3143354875468013,1.4145977493931001
2.1505600042000275,1.0,176.0,2.129565338350048,0.9696300304453185
2.0192439593463742,1.0,158.0,1.4694817562397764,1.5093201010083466
-0.869709027433997,1.0,175.0,-0.8408107811461739,-0.669293986142321
0.18081933139522888,0.0,18.0,0.14931459201923342,0.08848482677965028
0.7060835108098418,0.0,176.0,0.644377278601937,0.8462636397016216
0.8373995556634951,0.0,94.0,0.644377278601937,0.12637376742574885
0.04950328654157563,1.0,18.0,-0.015706303508334456,-0.2904045796813354
0.04950328654157563,1.0,113.0,0.644377278601937,1.0357083429321143
-1.0010250722876504,0.0,87.0,-1.1708525722013097,-1.332350447449046
0.5747674659561886,0.0,96.0,0.3143354875468013,-0.10095987645084256
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5661535119774943
-1.39497320684861,1.0,120.0,-1.1708525722013097,-1.5217951506795389
-0.6070769377266906,1.0,93.0,-0.675789885618606,-0.8587386893728138
-1.2636571619949568,0.0,174.0,-1.0058316766737418,-1.142905744218553
0.9687156005171483,0.0,27.0,1.3044608607122086,1.604042452623593
0.5747674659561886,1.0,168.0,0.3143354875468013,0.7515412880863752
0.3121353762488821,0.0,114.0,0.644377278601937,1.0357083429321143
-0.869709027433997,1.0,105.0,-1.0058316766737418,-1.142905744218553
-0.6070769377266906,0.0,20.0,-0.3457480945634702,1.2251530461626072
-0.4757608928730373,0.0,20.0,-0.5107689900910382,1.2251530461626072
-0.3444448480193841,0.0,96.0,-0.5107689900910382,-0.8966276300189124
-0.4757608928730373,1.0,58.0,-1.0058316766737418,-1.4270727990642924
-1.2636571619949568,0.0,115.0,-1.1708525722013097,-1.6165175022947853
-0.6070769377266906,0.0,174.0,-0.5107689900910382,-0.669293986142321
-0.08181275831207761,0.0,96.0,-0.015706303508334456,0.08848482677965028
0.04950328654157563,0.0,51.0,0.14931459201923342,-0.3093490500043847
-0.3444448480193841,0.0,20.0,-0.015706303508334456,0.46737423324063593
1.1000316453708014,1.0,20.0,0.809398174129505,0.46737423324063593
-0.4757608928730373,0.0,22.0,-0.8408107811461739,-1.2376280958337995
1.3626637350781081,1.0,158.0,0.644377278601937,1.0357083429321143
0.3121353762488821,1.0,102.0,0.14931459201923342,-0.10095987645084256
-1.1323411171413036,0.0,43.0,-1.1708525722013097,-1.142905744218553
1.6252958247854146,0.0,3.0,1.7995235472949123,0.6706294553366317
-0.869709027433997,0.0,175.0,-0.8408107811461739,-0.8587386893728138
-0.6070769377266906,0.0,20.0,-0.675789885618606,1.263041986808706
-0.21312880316573085,1.0,102.0,-0.3457480945634702,-0.7640163377575675
-0.869709027433997,0.0,175.0,-0.8408107811461739,-0.8587386893728138
-0.6070769377266906,1.0,42.0,-0.675789885618606,-0.669293986142321
-0.869709027433997,1.0,43.0,-0.8408107811461739,-0.669293986142321
-1.0010250722876504,0.0,190.0,-1.1708525722013097,-1.5217951506795389
-0.6070769377266906,0.0,73.0,-0.8408107811461739,-1.142905744218553
0.8373995556634951,0.0,41.0,1.3044608607122086,1.8882095074693321
-1.2636571619949568,0.0,111.0,-1.3358734677288775,-1.7112398539100315
0.5747674659561886,1.0,44.0,1.1394399651846407,1.0670046079057918
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5093201010083466
0.04950328654157563,1.0,113.0,0.4793563830743692,1.0357083429321143
0.7060835108098418,0.0,161.0,0.809398174129505,0.5620965848558823
-0.869709027433997,1.0,175.0,-0.8408107811461739,-0.669293986142321
-0.6070769377266906,1.0,175.0,-0.675789885618606,0.46737423324063593
1.1000316453708014,1.0,176.0,0.809398174129505,1.0357083429321143
-0.6070769377266906,0.0,73.0,-0.8408107811461739,-1.142905744218553
-1.1323411171413036,0.0,15.0,-1.1708525722013097,-1.6165175022947853
-1.1323411171413036,0.0,18.0,-1.0058316766737418,-0.10095987645084256
-0.6070769377266906,0.0,175.0,-0.675789885618606,0.46737423324063593
-0.3444448480193841,1.0,115.0,-0.8408107811461739,-1.2376280958337995
-1.6576052965559165,0.0,83.0,-1.3358734677288775,-1.7112398539100315
-0.869709027433997,0.0,44.0,-0.8408107811461739,-0.2904045796813354
-1.0010250722876504,0.0,3.0,-1.0058316766737418,-0.8587386893728138
-0.08181275831207761,1.0,86.0,-0.5107689900910382,-1.2376280958337995
1.4939797799317613,0.0,168.0,2.4596071294051836,1.117851566252856
-0.869709027433997,0.0,69.0,-1.1708525722013097,-1.6165175022947853
-0.6070769377266906,1.0,42.0,-0.675789885618606,-0.669293986142321
-0.7383929825803438,0.0,93.0,-0.8408107811461739,-1.0481833926033066
2.0192439593463742,1.0,158.0,1.4694817562397764,1.5093201010083466
0.4434514211025353,1.0,18.0,0.4793563830743692,0.8462636397016216
-0.4757608928730373,0.0,175.0,-0.5107689900910382,-0.4798492829118282
0.04950328654157563,0.0,106.0,0.644377278601937,1.5282645713313958
-0.21312880316573085,1.0,175.0,0.3143354875468013,1.4145977493931001
-0.4757608928730373,1.0,41.0,-0.18072719903590234,0.08848482677965028
2.413192093907334,1.0,176.0,2.954669815987887,1.3286277430671025
-0.6070769377266906,1.0,93.0,-0.675789885618606,-0.8587386893728138
1.6252958247854146,0.0,3.0,1.7995235472949123,0.6706294553366317
-0.08181275831207761,1.0,20.0,-0.015706303508334456,1.4145977493931001
-0.7383929825803438,1.0,105.0,-0.8408107811461739,-1.0481833926033066
0.9687156005171483,0.0,51.0,0.809398174129505,0.46737423324063593
0.9687156005171483,1.0,10.0,0.644377278601937,0.08848482677965028
-0.08181275831207761,0.0,51.0,-0.015706303508334456,-0.3851269312965818
0.5747674659561886,1.0,176.0,1.3044608607122086,0.7513518433831446
-0.6070769377266906,0.0,44.0,-0.5107689900910382,-0.23607183879483004
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5661535119774943
2.8071402284682936,1.0,176.0,1.6345026517673444,1.7934871558540857
-1.2636571619949568,1.0,18.0,-1.0058316766737418,-0.3851269312965818
-0.21312880316573085,1.0,73.0,-0.3457480945634702,-0.8208497487267153
-0.869709027433997,1.0,43.0,-0.8408107811461739,-0.669293986142321
0.4434514211025353,1.0,168.0,0.14931459201923342,0.6568189364711288
1.231347690224455,0.0,158.0,0.9744190696570728,1.4145977493931001
1.887927914492721,1.0,158.0,1.3044608607122086,1.4145977493931001
0.5747674659561886,1.0,176.0,0.4793563830743692,0.7515412880863752
-0.869709027433997,0.0,86.0,-1.0058316766737418,-1.5028506803564896
1.4939797799317613,1.0,158.0,1.3044608607122086,1.3198753977778537
-0.7383929825803438,1.0,105.0,-0.8408107811461739,-1.0481833926033066
0.9687156005171483,0.0,51.0,0.809398174129505,0.46737423324063593
0.04950328654157563,1.0,18.0,-0.015706303508334456,-0.2904045796813354
1.6252958247854146,1.0,96.0,0.9744190696570728,0.46737423324063593
3.726352542443866,1.0,176.0,1.96454444282248,1.604042452623593
0.9687156005171483,0.0,145.0,0.9744190696570728,-0.2904045796813354
1.887927914492721,1.0,158.0,1.3044608607122086,1.4145977493931001
-0.7383929825803438,0.0,93.0,-0.8408107811461739,-1.0481833926033066
0.3121353762488821,0.0,114.0,0.644377278601937,1.0357083429321143
1.1000316453708014,0.0,30.0,0.644377278601937,0.08848482677965028
2.0192439593463742,1.0,44.0,2.2945862338776157,1.2465981865682991
-0.4757608928730373,0.0,20.0,-0.18072719903590234,1.3198753977778537
1.3626637350781081,0.0,124.0,1.1394399651846407,0.6568189364711288
-0.08181275831207761,0.0,96.0,0.14931459201923342,0.2779295300101431
-1.5262892517022633,0.0,3.0,-1.3358734677288775,-1.2029218262019732
0.4434514211025353,1.0,176.0,0.3143354875468013,0.6568189364711288
-0.7383929825803438,0.0,82.0,-1.1708525722013097,-1.6165175022947853
-0.08181275831207761,0.0,106.0,0.4793563830743692,1.5661535119774943
-0.7383929825803438,0.0,94.0,-0.8408107811461739,-1.0481833926033066
-0.21312880316573085,1.0,3.0,-0.3457480945634702,0.2779295300101431
-1.0010250722876504,0.0,190.0,-1.1708525722013097,-1.5217951506795389
0.04950328654157563,1.0,106.0,0.14931459201923342,1.3198753977778537
-1.2636571619949568,0.0,90.0,-1.1708525722013097,-1.4270727990642924
-0.6070769377266906,0.0,82.0,-1.1708525722013097,-1.7112398539100315
-0.7383929825803438,1.0,90.0,-1.0058316766737418,-1.332350447449046
0.4434514211025353,1.0,18.0,0.4793563830743692,0.8462636397016216
0.4434514211025353,1.0,18.0,0.4793563830743692,0.8462636397016216
-0.869709027433997,1.0,175.0,-0.675789885618606,0.46737423324063593
-0.4757608928730373,0.0,20.0,-0.18072719903590234,1.3198753977778537
1.3626637350781081,1.0,168.0,0.809398174129505,0.2779295300101431
1.4939797799317613,1.0,139.0,0.644377278601937,0.08848482677965028
-1.39497320684861,1.0,82.0,-1.1708525722013097,-1.6922953835869823
1.7566118696390678,1.0,33.0,1.7995235472949123,1.0357083429321143
-0.3444448480193841,0.0,114.0,-0.015706303508334456,0.08848482677965028
